id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
314653,0,51535087.0,,"[314655, 314657, 314658, 314662, 314664, 314665, 314666, 314667]",financial,2024-07-05T11:05:05.213Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,['earmarked'],0.912,2024-06-27T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-11-25T12:36:27.513Z,1,"[{'type': 'Organization', 'id': '2966', 'name': 'European Commission', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4399', 'name': 'Food and Agriculture Organization of the United Nations', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26512', 'name': 'Agriculture', 'behavior': 'single'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '221', 'name': 'Tanzania, United Republic of', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '48', 'name': '2027', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Food and Agriculture Organization of the United Nations', 'reportChannel': 'Email', 'date': '2024-07-05T00:00:00.000Z'}]",NDICI AFRICA/2023/452-867
314658,459,459.0,,,financial,2024-07-05T11:13:40.487Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,['earmarked'],0.912,2024-06-27T00:00:00Z,Parked,['Multiyear'],True,419.0,EUR,Cash transfer programming (CTP),314653.0,commitment,2024-07-05T11:21:12.705Z,1,"[{'type': 'Organization', 'id': '2966', 'name': 'European Commission', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4399', 'name': 'Food and Agriculture Organization of the United Nations', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26512', 'name': 'Agriculture', 'behavior': 'single'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '221', 'name': 'Tanzania, United Republic of', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Food and Agriculture Organization of the United Nations', 'reportChannel': 'Email', 'date': '2024-07-05T00:00:00.000Z'}]",NDICI AFRICA/2023/452-867
314662,17036331,17036331.0,,,financial,2024-07-05T11:22:47.181Z,2024-06-24T00:00:00Z,2024-06-24T00:00:00Z,Regional Programme in Livestock and Pastoralism for Climate Change Adaptation in Eastern/Horn of Africa,['earmarked'],0.912,2024-06-27T00:00:00Z,Parked,['Multiyear'],True,15537134.0,EUR,Traditional aid,314653.0,commitment,2024-07-05T11:23:27.959Z,1,"[{'type': 'Organization', 'id': '2966', 'name': 'European Commission', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4399', 'name': 'Food and Agriculture Organization of the United Nations', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26512', 'name': 'Agriculture', 'behavior': 'single'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '221', 'name': 'Tanzania, United Republic of', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Food and Agriculture Organization of the United Nations', 'reportChannel': 'Email', 'date': '2024-07-05T00:00:00.000Z'}]",NDICI AFRICA/2023/452-867
314677,1733478,,2024,,financial,2024-07-05T13:23:41.136Z,2024-06-18T00:00:00Z,2024-06-18T00:00:00Z,"Scale up coverage of nutrition programme for prevention and treatment of wasting through strengthening supply chain, integration of nutrition services within the health system and operationalization of the updated WHO guidelines on the prevention and management of wasting and nutritional Oedema.",['softly earmarked'],0.923,2024-06-20T00:00:00Z,Standard,['Multiyear'],True,1600000.0,EUR,Traditional aid,313441.0,commitment,2025-12-16T08:19:21.971Z,1,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2915', 'name': ""United Nations Children's Fund"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7816', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'reportChannel': 'From EDRIS', 'date': '2024-06-20T00:00:00.000Z'}]",ECHO/-HF/BUD/2024/91041
315812,3787879,,2024,,financial,2025-03-14T02:33:01.084Z,2025-03-12T00:00:00Z,2024-07-23T00:00:00Z,United Kingdom Contribution to South Sudan Humanitarian Fund (SSHF) 2025,['softly earmarked'],0.773,2024-07-24T00:00:00Z,Standard,,True,3000000.0,GBP,Traditional aid,,paid,2025-03-14T10:40:02.581Z,5,"[{'type': 'Organization', 'id': '2917', 'name': 'United Kingdom, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '236', 'name': 'United Kingdom', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '7656', 'name': 'South Sudan Humanitarian Fund', 'behavior': 'single', 'organizationTypes': ['Pooled Funds'], 'organizationSubTypes': ['Country-based UN Pooled Funds'], 'organizationLevels': ['Pooled Funds']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Office for the Coordination of Humanitarian Affairs', 'reportChannel': 'From OCT-CBPF', 'date': '2025-03-14T00:00:00.000Z'}]",OCT/GBR/2025/77139/OCHA(CBPF-OCHA)/SSD/83818 301568-101
317349,605307,,2024,,financial,2024-08-02T06:34:39.233Z,2024-05-16T00:00:00Z,2023-06-15T00:00:00Z,Delivery of life-saving assistance to people fleeing Sudan and host communities in Upper Nile and the northwest region of South Sudan,['earmarked'],0.881,2024-05-06T00:00:00Z,Standard,,True,533250.0,EUR,Traditional aid,320546.0,paid,2025-06-24T13:52:36.290Z,1,"[{'type': 'Organization', 'id': '4314', 'name': 'France, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '76', 'name': 'France', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4319', 'name': 'International NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7820', 'name': 'Water, Sanitation and Hygiene', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '11', 'name': 'Water Sanitation Hygiene', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Solidarités International', 'reportChannel': 'Email', 'date': '2024-08-02T00:00:00.000Z'}, {'sourceType': 'Primary', 'organization': 'Solidarités International', 'reportChannel': 'Email', 'date': '2025-05-29T00:00:00.000Z'}]",Casper 2024-8
319855,434637,,2025,,financial,2024-09-08T02:25:45.243Z,2022-09-16T00:00:00Z,2022-09-16T00:00:00Z,"Verbesserter Zugang zu lebensrettenden Dienstleistungen der sexuellen und reproduktiven Gesundheit und Schutz für Vertriebene und Aufnahmegemeinschaften in der Demokratischen Republik Kongo, im Südsudan und in Uganda",['earmarked'],0.997,2024-08-28T00:00:00Z,Standard,['Multiyear'],True,433333.0,EUR,Traditional aid,265622.0,commitment,2024-12-18T20:04:54.580Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3238', 'name': 'CARE International', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7817', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-09-07T00:00:00.000Z'}]",F-PF-2-321.50 AFR 02/22
320197,323974,,2024,,financial,2024-08-30T11:30:31.730Z,2024-05-31T00:00:00Z,2023-10-05T00:00:00Z,"South Sudan Humanitarian Response Plan 2024	Improving access to and utilization of integrated gender-based violence prevention and response services by vulnerable women, girls, men and boys in crisis affected areas in South Sudan",['earmarked'],0.926,2024-05-31T00:00:00Z,Standard,,True,300000.0,EUR,Traditional aid,357851.0,paid,2026-06-19T15:11:22.788Z,1,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4293', 'name': 'United Nations Population Fund', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7814', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'United Nations Population Fund', 'reportChannel': 'Email', 'date': '2024-05-31T00:00:00.000Z'}]",ECHO/HF/BUD/2023/91075 / UNFPA code = EUB69                  ECHO/-HF/BUD/2023/91075
320198,323974,,2024,,financial,2024-08-30T11:31:15.623Z,2024-05-31T00:00:00Z,2023-10-05T00:00:00Z,"South Sudan Humanitarian Response Plan 2024	Improving access to and utilization of integrated gender-based violence prevention and response services by vulnerable women, girls, men and boys in crisis affected areas in South Sudan",['earmarked'],0.926,2024-05-31T00:00:00Z,Standard,,True,300000.0,EUR,Traditional aid,357851.0,paid,2026-06-19T15:10:54.138Z,1,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4293', 'name': 'United Nations Population Fund', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7817', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '13', 'name': 'Protection - Gender-Based Violence', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'United Nations Population Fund', 'reportChannel': 'Email', 'date': '2024-05-31T00:00:00.000Z'}]",ECHO/HF/BUD/2023/91075 / UNFPA code = EUB69                  ECHO/-HF/BUD/2023/91075
320199,161987,,2024,,financial,2024-08-30T11:31:31.573Z,2024-05-31T00:00:00Z,2023-10-05T00:00:00Z,"South Sudan Humanitarian Response Plan 2024	Improving access to and utilization of integrated gender-based violence prevention and response services by vulnerable women, girls, men and boys in crisis affected areas in South Sudan",['earmarked'],0.926,2024-05-31T00:00:00Z,Standard,,True,150000.0,EUR,Traditional aid,357851.0,paid,2026-06-19T15:10:26.248Z,1,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4293', 'name': 'United Nations Population Fund', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7814', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'United Nations Population Fund', 'reportChannel': 'Email', 'date': '2024-05-31T00:00:00.000Z'}]",ECHO/HF/BUD/2023/91075 / UNFPA code = EUB69                  ECHO/-HF/BUD/2023/91075
